smiles,docking_score
C[C@@H]1CCC[C@@]2(CO)CC[C@@H]3C(O)[C@]12OC3(C)CO,-3.541
COc1cccc(-c2nc(N)c3ccccc3n2)c1,-8.673
CCOC(=O)C#C[C@H]1c2cc3c(cc2CCN1C)OCO3,-4.495
Nc1ccc(N2C[C@]34C=C[C@H](C[C@H]3C2=O)O4)cc1,-7.611
CCC(=S)NC(CC)C(=O)NCC=O,-5.432
OC[C@@H]1OC[C@@H](O[C@@H]2OC[C@H](O)C[C@@H]2O)[C@H](O)[C@H]1O,-5.609
NCCS[C@H]1C[C@@H]2CC(=O)N2[C@H]1C(=O)O,-4.436
CO[C@H]1c2ccccc2OC[C@H]1OC(C)=O,-5.857
CC[S@+]([O-])CCN(C)C(=O)[C@H](C)NC=O,-5.423
CC1(C)O[C@]23[C@H](C[C@@H](O)[C@H]1[C@@H]2O)[C@H](O)[C@H](O)C[C@]3(C)O,-2.774
OCC1=CO[C@H](O)[C@@H]2[C@H]1C[C@H](O)[C@]2(O)CO,-3.535
O=C([C@H]1CCCNN1)N1CCCCN1,-6.375
C[C@@H](O)O[C@H]1C[C@@H](O)[C@H](O)O[C@@H]1CO,-4.395
CC(C)C[C@H](N)c1nc(C(=O)N[C@H](C=O)CO)cs1,-6.93
CCCCC[C@H](O)[C@H]1CO1,-5.087
C[C@@H](O[C@@H]1C[C@H](O)OC[C@H]1O)C(=O)O,-5.803
OC[C@H]1O[C@@H](O)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1C[C@H](O)CO1,-4.607
C[C@]1(O)CCC[C@@]2(CO)C[C@H](O)C3CC21O[C@@]3(C)CO,-3.362
COC[C@@H]1O[C@H](C)[C@@H](O)[C@H](O)[C@H]1O,-3.641
O=c1c2ccc(O)cc2oc2c3c(ccc12)OCCO3,-8.884
O[C@@H]1CCCO[C@H]1Sc1ccccc1,-6.512
N=C1NCC[C@H](CC(=O)N[C@H](C=O)CCC(N)=O)N1,-6.864
O=c1c(=Cc2ccccc2)oc2cccc3cccc1c32,-8.992
C=C(C=O)[C@@H]1[C@H]2OC(=O)C(=C)[C@@H]2[C@@H](O)C[C@H]1C,-7.245
Oc1ccc2c(c1)c(O)cc1ccccc12,-9.204
CCCC=C[C@H]1C(=O)C(C)=C(C)[C@H]2CNC(=O)[C@]21[C@@H](C)O,-2.711
[CH2]CC(C)(O)CCC,-4.399
O=C1[CH]C(=O)C=C1,-4.459
O=C(O)[C@H]1C[C@@H](O)[C@H](O[C@@H]2OC[C@H](O)[C@@H](O)[C@@H]2O)CO1,-4.984
C/C=C/C(O)=C1/C(=O)CN([C@@H]2C[C@H](O)[C@H](O)CO2)C1=O,-4.521
CON1C=C(CCC(=O)NCC=O)C2C=CC=CC21,-6.339
C=C1[C@@H](OC(C)=O)CC[C@H]2C[C@@H](OC(=O)C(C)C)C[C@H]12,-6.488
C[C@H]1CCC[C@H](OC[C@H]2OCCC[C@@H]2O)O1,-6.286
C/C=C(/C)[C@H](O)[C@H](C)[C@@H]1C[C@@H](O)[C@@H](C)[C@](O)(CC=O)O1,-5.095
O=CCC(c1c(O)cc[nH]c1=O)c1ccnc2ccccc12,-5.609
O=Cc1cc(Oc2ccccc2)c(O)c(O)c1O,-8.562
C[C@]1(O[C@@H]2C[C@H](O)[C@H](O)CO2)C[C@H](O)CO1,-6.09
CC1=CCOC1N1C(=O)CC[C@H]1O,-4.624
CC(=O)O[C@@H]1[C@@H](OC[C@H](O)CO)OCC[C@H]1O,-6.018
CCc1cc([C@H](C)CNC[C@H](C)O)c[nH]1,-7.03
O=C1C[C@@H](c2ccccc2)Oc2cc3c(cc21)OCO3,-9.216
CC(C)CC(=O)O[C@H]1C[C@@H](O)[C@]2(CO2)C[C@@]1(C)C(C)O,-4.553
CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,-1.127
CCCC1(C)C=Cc2c(cc(O)c3c(=O)ccoc23)C1,-8.548
O=COCc1ccc(O[C@H]2OC[C@H](O)[C@@H](O)[C@@H]2O)cc1,-7.044
C[C@H](NC(=O)Nc1cccc(C(=O)O)c1)C(=O)O,-7.281
C=C(COC(C)=O)CC(O)CC(C)(C)C1OC1CC,-5.294
OC[C@H]1O[C@H](O)C[C@H](O)[C@H]1O,-5.778
CCCC(C)C(O)CCC,-5.57
C[C@@]12CCC[C@@H]1O2,-4.279
CCC(=O)OC1CC(C(=O)O)CC(O)C1OC(C)=O,-4.658
COC(=O)[C@H]1C[C@@H](O)[C@H](O)CO1,-5.714
COC[C@@H](O)CC1CC(=O)NC(=O)C1,-5.266
Cc1ccccc1C(=O)[C@@H]1CCO[C@H](C(C)C)C1,-7.514
CC/C(C)=C/CC/C(C=O)=C\C[C@@H](O)C1=CC(=O)OC1O,-6.367
C=C1CCC[C@H]2[C@]3(C)CC[C@H](C(C)(C)O)O[C@H]3CC[C@]12C,-3.308
O=c1[nH][nH]c2cccnc12,-6.191
O[C@@H]1[C@H](O[C@H]2[C@H](O)[C@H](O)CO[C@@H]2O)OC[C@H](O)[C@@H]1O,-5.076
CC/C=C(/C)C[C@]1(O)C=C(C)C(=O)O1,-6.104
CN1[CH]C(C)(C)c2ccccc21,-5.069
C[C@H]1OC[C@H](O)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)[C@@H]1O,-5.852
Cc1c(C=O)c2cc(O)c3ccccc3c2n1CCCN,-6.865
NCC(=O)N[C@H](Cc1c[nH]c2ccccc12)C(N)=O,-8.044
C=C(CCO)[C@H]1C[CH]COC1,-6.08
COc1cccc(C[C@H](C)[C@H](C)Cc2ccccc2)c1,-6.162
c1ccc2c(c1)C[C@@H]1c3ccccc3C[C@H]21,-6.574
COc1cc(-c2ccn[nH]2)cc(OC)c1O,-5.986
CCCC(C)=CCC1(CC=O)CC(O)CCC1=O,-4.448
CNc1ccc(OCc2cc(=O)[nH]c3ccccc23)cc1,-8.612
Nc1cccc(C(=O)NN=Cc2ccc(O)cc2)c1,-6.24
COC(=O)/C(C)=C/C[C@H](O)[C@H](C)CO,-5.893
CN[C@@H](COC(C)=O)/C(O)=N/CC=O,-5.366
O=c1oc2cc(O)ccc2c2cc(O)c(O)cc12,-9.275
COC(=O)C1=CO[C@@H](O)C2=C(COC(C)=O)[C@@H](O)C[C@@H]12,-6.786
CCCCCCCCC=CCCC=CC1CCC(C=O)O1,-6
O=C1NCC(=O)N2CSC[C@@H]12,-5.652
Cc1ccnc2c(C)cc(O)cc12,-6.797
O=CCCC(=O)N(CCO)CCO,-5.418
C[C@@]1(O)CCN(Cc2cccnc2)C[C@@H]1NC=O,-3.433
C/C=C\C(=O)N1CCCC[C@H]1C(N)=O,-4.8
O[C@H]1CO[C@H](CO[C@@H]2CCCO2)[C@@H](O)C1,-5.434
Oc1ccc(-c2ccc3c(oc4cc(O)ccc43)c2O)cc1,-8.602
COc1ccc2c(c1)C(=O)c1ccc(OC)cc1C2=O,-8.97
C=C(C=O)[C@H]1[C@@H](O)[C@@H]2C(=O)CC[C@@H](O)[C@@]2(C)C[C@@H]1O,-4.2
COc1cc(O)c(/C=C/c2cccc(C)c2)c2c1CCCO2,-5.399
C/C=C/C(O)CC(O)C(C)O,-5.712
CC(=O)OCC[C@@H](O)[C@H](O)C[C@@H](C)O,-5.934
CC[C@H](C)CCC[C@@H](CO)CC[C@@](C)(O)CC(=O)O,-5.942
c1ccc(-c2ccnc3ccccc23)cc1,-8.567
O=C(O)c1ccc2[nH]c3ccccc3c2c1,-9.24
O=C(C=Cc1cccc2cccc(O)c12)c1ccccc1,-8.487
N[C@@H]1[C@@H](Oc2ccccc2[N+](=O)[O-])OC[C@H](O)[C@H]1O,-5.297
N[C@@H]1CC[C@H]2CCc3ccccc3[C@H]21,-7.93
NCC[C@@H](O)C(N)=O,-4.584
O=C(O)CNC(=O)c1ccc(Cl)cc1Cl,-7.974
C[C@H]1OC[C@H](O)[C@@H]1OC(=O)[C@@H](N)CS,-5.675
CC(C)(C#N)N(N=O)c1ncnc(Cl)n1,-4.597
Cc1coc2c(C(=O)N3CCCCC3)cccc2c1=O,-8.574
Cc1ccc(C(=O)O[C@H]2CO[C@H](O)[C@@H]2O)cc1,-6.348
CC1CC(OC=O)CC(OC2CCOCC2)O1,-4.515
CC(O)C(=O)NC(C)C(=O)N1CCC2CCC(O)CC21,-5.389
C=C(CC)[C@H]1C[C@H](Cl)[C@@](C)(O)[C@@H](OC(C)=O)[C@H]1O,-4.331
CNC(=O)C[C@@H](OC)c1ccc(O)cc1,-6.558
CN[C@H]1CO[C@@H](CO)[C@@H](OC(N)=O)[C@@H]1O,-3.843
CC[C@@](C)(O)[C@@H](C=O)NC=O,-4.764
O=c1[nH]c2c(c(=O)[nH]1)Cc1ccccc1O2,-9.089
CS/C=C\NC(C)=O,-4.276
CCc1ccc2c(=O)c3c(O)cccc3oc2c1O,-8.758
O=CNc1cc(-c2ccccc2)ccc1O,-8.921
C/C(=C/[C@H]1C[C@](C)(O)C[C@H]1O)CCCC(C)(C)C,-4.72
O=C(CO)c1c(O)cc2c(c1O)CCO2,-7.156
Oc1ccc(CS)cc1-n1nc2ccccc2n1,-7.119
CCCCC[C@@H](OC)[C@H](O)CC=O,-5.501
CC[C@H]1C=C([C@@H](C)O)C(=O)[C@@H]1CSc1ccccc1,-6.705
S=c1oc2ccc(Cl)cc2n1CN1CCOCC1,-4.283
CC(=O)O[C@H]1COC[C@H](O)[C@@H]1O,-5.1
OC[C@@H]1CC[C@@H](O)[C@@H](O[C@H]2[C@@H]3C=COC[C@@H]3[C@H]3O[C@H]32)O1,-5.027
C/C=C/C#CC#CCCCOC(C)=O,-5.98
CCC/C(C)=C/CC/C(C)=C/[C@@H]1C=C(C)CO1,-5.545
NC(=O)[C@@H](OC=O)[C@@H](N)C=O,-4.793
CCC(=O)O[C@H]1CO[C@H](C)[C@H](O)[C@@H]1OC(=O)C(C)C,-3.747
CC(=O)O[C@H]1CCCO[C@@H]1O[C@H]1CC[C@@H](O)CC1,-4.493
CCC(C)C/N=C(/O)C/N=C(\O)[C@@H]1CCCN1,-5.957
CCCCCc1cc(OC=O)cc(O)c1C(=O)OC,-6.049
CCc1cc(O)c2c(c1O)C(=O)C(O)=C(O)C2=O,-8.538
CC(=O)c1c(C)cc2oc(=O)cc(-c3ccccc3)c2c1O,-0.794
COc1cccc(-c2coc3c(O)cccc3c2=O)c1,-7.338
C/C=C\C=C/C=C\[C@H](O)C[C@H](O)[C@@H](CC(=O)O)[C@H](C)O,-6.258
CCC(CC(C=O)CCOC(C)=O)OC(C)=O,-5.179
CCO[C@@H]1C[C@H](O[C@H]2O[C@H](C)[C@H](O)[C@@H](O)[C@@H]2O)CCO1,-6.395
N#C[C@H](O[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1OC=O)c1ccccc1,-4.972
N=C(N)N=C(N)NCCc1ccccc1,-7.765
CC1C(O)COC(Oc2ccccc2)C1O,-5.664
Nc1ccc2c3c([nH]cc13)CC[C@@H]2O,-8.231
COc1cc(CCC(O)O)cc(OC)c1OC,-5.921
N[C@H]1CCC[C@@H]1C[C@@H]1c2cc(O)ccc2N[C@H]1C(=O)O,-5.719
CCC(C)C(O)CCCC12OC[C@H](O)C(C[C@H]1O)O2,-5.19
[CH2]CCC(=C)[C@H]1C[C@@H](O)[C@](C)(O)[C@@H](O)C1=O,-4.417
C[C@H]1C(O)[C@H](O)O[C@@H](COC=O)[C@@H]1O,-5.722
CC1CCC(C=C(CO)CCCC(C)(C)C)C1,-5.899
CN[C@@H](CCCN)C(=O)O,-4.906
Oc1cc(O)c(Oc2ccccc2O)cc1O,-6.629
C=C(C[C@H](O)C=O)[C@H](O)[C@@H]1CC[C@H](C)[C@@H]1O,-5.314
Cc1ccc2c3c(oc2c1)C(=O)c1c(O)cccc1C3=O,-9.07
COCC1CCC(N)C(O)O1,-5.475
CCCCCC=CCC=CC=CC#CCCCC=O,-5.695
COc1ccc2c(c1)CC[N@+](C)([O-])[C@@H]2Cc1ccc(O)cc1,-4.976
CC(=O)N[C@@H](C=O)[C@@H](O)[C@H](O)[C@@H](C)O,-5.534
C[C@H]1O[C@@H](O[C@@H]2CO[C@@H](CO)[C@@H](O)C2)[C@@H](O)[C@@H](O)[C@@H]1O,-5.208
CO[C@@H]1[C@@H](OC(=O)c2ccc[nH]2)[C@@H](O)C(O)OC1(C)C,-4.592
CC(=O)OC[C@@H]1C[C@@H](OC(C)=O)CCO1,-5.619
CNCc1ccc2[nH]c(C)nc(=O)c2c1,-7.798
CCCC[C@@H](C=O)[C@H](CC)OC=O,-4.956
CCN[C@H](C=O)c1ccc(Cl)cc1,-6.384
C[C@H]1C[C@@H](c2ccccc2)O[C@H]1c1ccccc1,-6.323
CCC(=O)[C@@]1(O)C[C@@H](C)[C@H](O)[C@@H]1C=C(C)CC,-5.382
Nc1nc(O)c(-c2nccc3c2[nH]c2ccccc23)[nH]1,-8.547
C=C1C(=O)O[C@H](C)[C@H]1[C@@H](CCC)OC(=O)/C(C)=C/CO,-6.014
COc1ccc(CCC(=O)N2CCCC2)cc1,-6.723
CCCC(C)=CCC[C@@]1(CO)CO1,-5.853
O=c1c2cc(O)c(O)cc2oc2oc3ccccc3c12,-8.714
CC(C=CC(C)(C)C=O)CC1CC(C)CC1C,-5.116
OC[C@H]1OC[C@H](O[C@@H]2OC[C@@H](O)[C@H]2O)[C@H](O)[C@H]1O,-4.712
Oc1ccccc1O[C@@]12C=CC[C@@H](CCC1)C2,-6.654
CCCC[C@@H](O)[C@H](C)N,-5.106
CC(=O)OC1CC(C)=C(C(=O)O)/C1=C\CO,-6.187
CC(C)CO[C@@H]1O[C@@H](COS(=O)(=O)O)[C@H](O)[C@H]1O,-4.995
CCC(=O)N(C)[C@](C=O)(Cc1ccccc1)C(=O)CC,-3.724
O=C1c2ccccc2C(=O)c2c1ccc1c2C(=O)CN1,-8.535
COc1cc2c(cc1O)C[C@H]1NCCc3ccc(OC)c-2c31,-5.965
Cc1ccc(O)c2c1[C@H]1CC[C@@H]2O1,-6.516
C[C@@H]1O[C@]23[C@H](C[C@@H](O)[C@@H](O)[C@]2(C)O)[C@@H](O)C[C@@H]1[C@@H]3O,-2.205
CCCCCCC(=O)N(CCCC)CCCCN(C)C,-5.526
CC[C@H](O)C[C@@H](O)[C@@]1(C)[C@@H](O)CC[C@]2(CO2)[C@@H]1CO,-5.353
Cc1cc(C)c(O)c(C(=O)[C@H](O)C2CC(=O)NC(=O)C2)c1,-6.515
COc1ccc(-c2coc3ncnc(N)c23)cc1,-8.529
O=CCOc1cccc2cnccc12,-6.556
O[C@@H]1[C@H](O)[C@H](OCc2ccccc2)CO[C@@H]1O,-4.073
CCc1ccc2c(c1O)C(=O)c1ccccc1C2=O,-8.894
Cc1ccc(CN2C(=O)[C@@H](O)[C@@H](C=O)[C@@H]2c2ccco2)cc1,-5.834
[CH2][C@H]1[C@H](O)[C@H](C)C(=C)[C@H]2CNC(=O)[C@H]12,-5.899
c1cnc2[nH]nnc2n1,-5.216
CO[C@@H]1O[C@@]2(C[C@@H]1N)[C@@H]1O[C@@H]1C(=O)[C@@H]1O[C@@H]12,-4.938
CCCCC=C(C)CCC=C(C)CCC(O)C(C)(C)O,-6.192
CCOC(=O)C(CC(C)C)NC,-5.406
C[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@H]2CC(=O)[C@@H]3[C@@H](O)[C@@]21OC3(C)C,-3.401
COc1cccc(-c2nc(C[S@@+]([O-])CC=O)c(C)o2)c1,-6.051
NC(=O)CCC(NC(=O)C1CCC(O)=N1)C(N)=O,-6.493
O=CNCc1ccc(O[C@@H]2OC[C@H](O)[C@@H](O)[C@H]2O)cc1,-7.151
O=c1occc2ccc3cccc(O)c3c12,-8.554
COC1=CC(=O)c2c(cc(OC)c3cc(O)ccc23)C1=O,-3.831
Oc1nc2ccccc2[nH]1,-6.61
CC(=O)O[C@H]1[C@@H](O)[C@@H]2CCC[C@@H](C)[C@@]23C[C@@H]1[C@@H](C)O3,-4.962
CCNc1ccc(N(C)C)cc1,-6.254
CNc1ccc(-c2nc3ccccc3c(=O)[nH]2)cc1,-8.499
CC/C=C\C=C\C=C\[C@@H](S)[C@H](O)CCCC(=O)O,-4.855
OC[C@H]1O[C@@H](Oc2cc(O)cc3[o+]cccc23)[C@@H](O)[C@H]1O,-6.065
N[C@H]1[C@H](O)[C@H](O[C@@H]2O[C@H](CO)CC[C@@H]2O)CO[C@H]1O,-5.487
COc1ccc2c3c(ccc2c1)C(=O)C[C@H](C)O3,-7.753
O=c1cc(-c2cc(O)cc(O)c2)oc2ccccc12,-8.589
C[C@H]1O[C@@]23C[C@@H]1C[C@@H](O)[C@H]2[C@H](O)C[C@@H](OC=O)[C@@]3(C)O,-4.977
CC(=O)OC1COC(O)(C=O)CC1O,-4.485
O=c1c2ccccc2ncn1-c1ccc(O)cc1,-8.584
O=c1c2c(oc3cc4c(c(O)c13)CCO4)[C@@H](O)CCC2,-9.723
CCC(NC=O)C(O)=NCC(=O)N1CC(C)CC1C=O,-5.563
CO[C@@H]1[C@H](C)O[C@@H](O[C@@H]2COC[C@H](O)[C@H]2O)C[C@@H]1O,-5.381
COC(=O)[C@H]1C2c3ccccc3C(c3ccccc32)[C@H]1C=O,-2.904
C[C@@H]1CCc2ccccc2C1(C)C,-5.391
CC1(C)O[C@@H]2[C@H](O1)[C@@H](CO)O[C@H]2n1cncc1N,-4.581
CC[C@H](C[C@H](OC(C)=O)/C(C)=C(\O)CO)OC(C)=O,-4.672
NNC(=O)c1ccc2[nH]c3c(c2c1)CCCC3,-9.387
O=Cc1ccc(C(=O)NO)s1,-6.046
O=C(O[C@H]1OCCC[C@H]1O)c1ccccc1,-5.157
Cc1cc(O)c2c(c1)O[C@@]1(C=O)C(=C(O)CC[C@@H]1O)C2=O,-3.181
C[C@H]1C[C@@H](OCCc2ccc(O)c(O)c2)[C@H](O)C[C@@H]1O,-6.38
Cc1cc2cccc(C=O)c2cc1O,-8.88
C[C@@H]1O[C@@H](O)CC[C@H]1OC(=O)c1ccc(O)c(O)c1,-6.499
Nc1nc2ncn(C3OCC(O)C3O)c2c(=O)[nH]1,-6.449
C=C1C(=O)O[C@@H]2C[C@@]3(C)C=CC(=O)C(=C)[C@@H]3C[C@H]12,-4.626
C[C@@H](O)[C@H](NC(=O)C[C@@H](O)C(=O)O)C(N)=O,-6.063
CC(=O)N[C@@H](C(=O)NC(C)C)C(C)C,-5.732
C[C@@H]([C@@H](O)[C@@H](C)[C@@H](O)[C@@H](C)CO)[C@@H](O)[C@H](C)[C@@H]1CO1,-5.437
CC[C@@H]1C(=O)[C@@H](C)[C@H]2[C@H]1C(C)=C[C@@](C)(CC)[C@@H]2C(=O)O,-2.994
CCN1C(=O)c2ccccc2N2C(=O)c3ccccc3C12,-8.51
NC(=O)CNC=C1C(=O)Oc2ccccc2C1=O,-8.736
CCC[C@@H](C)[C@@]1(CC)C(=O)NC(=S)N=C1O,-2.283
CNc1c2c(nc3ccccc13)CC(C)(C)C[C@@H]2O,-6.305
[CH2][C@@H]1[C@H]2CCCC[C@H]2C[C@H]2[C@H]1CCC21CCCC1,-5.251
C[C@H]1C=C(C#N)O[C@H]2NCC[C@@H]21,-7.3
O=C1c2c(O)cccc2O[C@]12O[C@@H]2CO,-6.598
C=C[C@@](C)(O)CC(=O)C=C(C)C,-5.144
COc1cc(C)cc(OC[C@@H](O)CNC(C)C)c1,-6.773
O=CCCC[C@@H](O)C[C@@]1(O)C[C@@H](O)CCO1,-5.947
NC(=O)[C@@H](O)C[C@H](O)[C@@H](O)C/C=C/c1ccccc1,-7.248
COC(=O)[C@H](CC(=O)O)OC(=O)/C=C/c1ccc(O)cc1,-6.508
C[C@H]1NCCc2c1[nH]c1cc(O)ccc21,-8.151
C[C@H]1O[C@@]23C[C@@H]1[C@@H](O)C[C@H]2CCC[C@]3(C)O,-4.787
CNCCCNC=O,-4.315
C[C@H]1CC(=C[C@]2(C)O[C@@H](O)[C@@H](O)[C@H]2O)[C@H](O)C1,-4.771
CCOC1COCCC1O,-5.014
O[C@H]1[C@H](O[C@H]2C[C@@H](O)[C@H](O)CO2)[C@H](O)CO[C@H]1O,-4.263
C=C1C[C@]23CCC[C@@H](C)[C@@H]2C[C@H]1[C@H](O)C3=O,-4.804
COc1ccc2c([C@@H]3CCCN3C)cncc2c1,-6.703
CCN1Cc2c(oc3ccc(C)cc3c2=O)C1=O,-8.903
O=C(NCCc1cccc(O)c1)c1ccc2ccccc2c1,-8.488
N=C(O)NCCCC(N)C(=O)NC(CCO)C(N)=O,-5.9
C[C@H](O)[C@@H](N)C(=O)N1C[C@H](O)C[C@@H]1C=O,-4.956
CNC(=O)C(CSSC)NC(=O)C(C)N,-4.664
C/C=C/C=C/C1=C(C(=O)O)[C@@H]2CC(=O)C=C[C@@H]2O1,-5.621
CCNC(=O)[C@H]1C[C@@H](O)CN1C(C)=O,-5.357
CC(=O)Oc1cc(/C=C(/N)C=O)cc(OC(C)=O)c1,-6.697
OCCC[C@]1(O)CC[C@@H](CCO)C1,-5.873
O=CO[C@@H]1C=C[C@@H](O)[C@](O)(CO)[C@@H]1O,-4.557
CC(=CC=CC(C)CC1CO1)CC(C)C=CCC1CO1,-5.112
[CH2]c1ccc2c(c1O)C(=O)c1c(O)cc(C)cc1C2=O,-8.995
COc1cnc2ccccc2c1CC(C)=O,-7.004
CCC#C[C@H](O)c1ccc2c(c1C)C=CN[C@@H]2N,-9.619
Cc1ccc(O)c(OC(=O)C=CC(=O)O)c1,-7.204
CNC(=O)c1nc(CC(C)C)sc1CO,-7.043
CCC[C@@H](CCO)OC(=O)CC,-5.47
CCCNC(=O)c1ccc2c(O)nc3cnnn3c2c1,-8.692
OCC1(O)CCN2CCC(O)C21,-5.591
COc1ccc(Cc2nccc(=N)[nH]2)cc1OC,-7.009
C[C@@H](O)CCCCC[C@H]1CC=CC(=O)O1,-6.371
COC1COC(OC2OCC(O)C2O)C(O)C1O,-6.031
CC(=O)O[C@@H]1C[C@H]2C[C@@]3(O[C@@H]2C)[C@](C)(O)C[C@H](O)C[C@]13C,-3.404
[CH2][C@H]1Cc2ccccc2C(=O)O1,-7.306
NCC[C@H]1CCC[C@H](C2(c3ccccc3)CCCC2)C1,-6.333
COc1ccc(CCCCC=O)c(OC)c1,-6.354
Cn1nc(O)c2ccccc21,-6.635
CC(=O)OC1C(O)COC1OC1CC(O)CCO1,-5.465
C/C=C(\CO[C@H]1C[C@@H](O)[C@H](O)[C@@H](C)O1)C(=O)O,-4.899
O=C1C(O)CCOC1O,-4.985
CC[C@H](OC=O)[C@@H](CO)OC=O,-4.909
OC[C@@H]1OC[C@@H](O[C@@H]2OC[C@H](O)[C@@H]2O)[C@H](O)[C@H]1O,-5.22
O=CC[C@@H](O)CCC[C@@H]1C=CCCO1,-5.94
CCCCC[C@H](CCC1(C)CCNCC1)OC(C)=O,-5.638
CC(=O)O[C@@H]1CC(O)C[C@@H](O)[C@H]1O,-6.232
CCOC(=O)CC1NCCc2c1[nH]c1ccc(OC)cc21,-5.187
O=C1CC(c2ccc(O)cc2)=[O+]c2cc(O)ccc21,-8.663
CC[C@H](N)c1nc(/C=C/C(=O)NC)co1,-6.421
CCCCC/C=C\C[C@@H]1O[C@H]1/C=C/C(O)CC,-5.951
COc1c(O)ccc(O)c1O,-5.832
C[C@@H]1OC[C@H](N)C[C@@H]1O[C@H]1CCC[C@H](C)O1,-4.66
C/C=C(/C)C(=O)O[C@@H](CO)[C@@H](C)CC(C)=O,-5.938
CC=C[C@H](C)[C@H](O)/C(C)=C/C,-6.142
CCC=CCC=CC(O)C1OC1CCCCCCCC=O,-6.085
CCC[C@@H](C(=O)OC(C)C)[N+](C)(C)C,-3.918
CCC(=O)N(C)C/C(O)=N\C[C@H](C)CC,-6.101
CCCC(O)C=CC=CC=CC#CC#CCCCOC=O,-5.85
O=CC[C@@]1(O)CC[C@H](c2ccccc2)C1,-6.222
C=C1CC[C@H]2C(C)(CO)CCC[C@]2(C)C1,-5.719
O=C(/C=C/c1ccc(O)c(O)c1)O[C@H](C(=O)O)[C@H](O)CO,-6.719
CC(=O)/C(C)=C/CC[C@H](C)[C@@H](C)O,-6.468
OC[C@H]1O[C@@H](O[C@H]2CCOC[C@@H]2O)[C@@H](O)[C@@H](O)[C@H]1O,-4.842
C=C1[C@@H]2CC(=O)C[C@H]2C[C@H](O)[C@H]1OC(=O)/C(C)=C\C,-7.367
CCCC[C@@H]1[C@]2(C)CCCC(C)(C)[C@H]2CC[C@]1(C)O,-5.583
O=C(CSc1nnc[nH]1)NN=Cc1cccnc1,-6.739
C[C@H]1CC[C@H](O)[C@]2(C)c3c(O)cccc3C(=O)C[C@H]12,-0.383
Nc1cccc(C=Cc2ccccc2)c1,-7.643
CC=C[C@@H]1O[C@@H]1/C=C/C[C@H](O)C(C)(C)[C@H](C)O,-5.187
CC(C)(C)[C@@]1(O)C/C(=C/C=O)CCO1,-4.838
CC(C)NC(=O)OC[C@@H]1CCCN2CCCC[C@H]12,-6.025
CC1=C[C@H](C)[C@@]2(COC=O)CO[C@H](C)[C@@H]1[C@H]2C,-3.618
CNC(=O)C[C@@H](NC(=O)[C@H](C)N)C(N)=O,-6.418
OC[C@@H]1C[C@H](O)[C@H](O[C@H]2OC[C@@H](O)[C@H](O)[C@H]2O)C1,-5.071
COC1(OC)CCO[C@@H](C)C1,-3.762
CC[C@@](O)(C(=O)O)C(C)(C)O,-4.195
CC[C@H](O)C[C@@H](CC)OC(C)=O,-5.263
N[C@@H]1CO[C@@]2(O)C=C[C@@H](Cl)[C@H](O)[C@@]2(O)C1,-5.14
CCc1c(O)cc2c(c1O)C[C@@H](O)CO2,-6.687
COc1cccc(NC(=O)c2ccc(O)cc2O)c1,-6.828
CC(C)[C@@H](OC=O)[C@H](O)CO,-4.287
CCC1=C2CC3CCC[C@]2(CC1=O)[C@@]3(C)CC,-3.498
CN(N)P(=S)(Oc1ccccc1)N(C)N,-4.212
COc1ccccc1C=CC#N,-6.603
CC(=O)N[C@H]1CC[C@]2(C)CC[C@@H]([C@H](C)C=O)[C@H](O)[C@H]2[C@@H]1C,-4.041
C[C@H]1OC23[C@H](O)C1CC[C@@H]2[C@@H](OC=O)[C@@H](O)C[C@]3(C)O,-0.723
C=CCO[C@@H]1CCCCO1,-5.452
N[C@@H]1[C@@H](O[C@@H]2C[C@H](O)OC[C@H]2O)OC[C@H](O)[C@H]1O,-5.239
CC[C@H](C)CNC(=O)[C@@]1(N)CSC(C)=N1,-4.864
Oc1ccccc1[C@@H]1Oc2cccc(O)c2[C@@H](O)[C@H]1O,-7.53
COc1ccc2cc(OC)c3ccccc3c2c1,-8.746
Cc1c(C)c(C(=O)O)c(O)c(Cl)c1O,-7.287
O=C(O)CCNC(=O)CNC(=O)c1ccccc1,-7.225
C[C@@H]1CC[C@H](O[C@H]2O[C@H](O)[C@H](O)[C@H](O)[C@@H]2O)CO1,-6.213
CC1(C)C=Cc2c(cc3c(c2O)C(=O)CCO3)O1,-8.873
C[C@H]1O[C@@]23[C@H](O)[C@@H]1[C@@H](O)C[C@H]2[C@H](O)[C@H](O)[C@H](O)[C@]3(C)O,-2.281
NC(=O)CSc1ccc(C=O)cc1[N+](=O)[O-],-6.142
CC(=O)O[C@H]1[C@H](O)C[C@@H](C)C23CC(CC[C@]12C)C(C)(C)O3,-5.709
Cc1cc(O)c2c(c1)C(=O)c1c(O)cc(C)cc1C2=O,-8.652
C/C=C/[C@@H](O[C@@H]1C[C@@H](OC)[C@H](O)[C@@H](C)O1)[C@@H](C)C=C(C)C,-2.948
C[C@H](O)c1c2ccccc2cc2ccccc12,-9.146
